year,month,day,extent,missing,date
2009,11,10,9.249,0,2009-11-10
2009,11,11,9.318,0,2009-11-11
2009,11,12,9.283,0,2009-11-12
2009,11,13,9.324,0,2009-11-13
2009,11,14,9.465,0,2009-11-14
2009,11,15,9.714,0,2009-11-15
2009,11,16,9.835,0,2009-11-16
2009,11,17,9.919,0,2009-11-17
2009,11,18,10.001,0,2009-11-18
2009,11,19,10.09,0,2009-11-19
2009,11,20,10.141,0,2009-11-20
2009,11,21,10.207,0,2009-11-21
2009,11,22,10.332,0,2009-11-22
2009,11,23,10.465,0,2009-11-23
2009,11,24,10.575,0,2009-11-24
2009,11,25,10.66,0,2009-11-25
2009,11,26,10.774,0,2009-11-26
2009,11,27,10.804,0,2009-11-27
2009,11,28,10.858,0,2009-11-28
2009,11,29,10.86,0,2009-11-29
2009,11,30,10.929,0,2009-11-30
2009,12,1,11.13,0,2009-12-01
2009,12,2,11.256,0,2009-12-02
2009,12,3,11.318,0,2009-12-03
2009,12,4,11.416,0,2009-12-04
2009,12,5,11.631,0,2009-12-05
2009,12,6,11.529,0,2009-12-06
2009,12,7,11.585,0,2009-12-07
2009,12,8,11.56,0,2009-12-08
2009,12,9,11.592,0,2009-12-09
2009,12,10,11.681,0,2009-12-10
2009,12,11,11.695,0,2009-12-11
2009,12,12,11.842,0,2009-12-12
2009,12,13,11.957,0,2009-12-13
2009,12,14,12.121,0,2009-12-14
2009,12,15,12.215,0,2009-12-15
2009,12,16,12.344,0,2009-12-16
2009,12,17,12.433,0,2009-12-17
2009,12,18,12.504,0,2009-12-18
2009,12,19,12.488,0,2009-12-19
2009,12,20,12.527,0,2009-12-20
2009,12,21,12.617,0,2009-12-21
2009,12,22,12.64,0,2009-12-22
2009,12,23,12.639,0,2009-12-23
2009,12,24,12.688,0,2009-12-24
2009,12,25,12.744,0,2009-12-25
2009,12,26,12.87,0,2009-12-26
2009,12,27,12.868,0,2009-12-27
2009,12,28,13.024,0,2009-12-28
2009,12,29,13.103,0,2009-12-29
2009,12,30,13.118,0,2009-12-30
2009,12,31,13.061,0,2009-12-31
2010,1,1,13.205,0,2010-01-01
2010,1,2,13.232,0,2010-01-02
2010,1,3,13.254,0,2010-01-03
2010,1,4,13.236,0,2010-01-04
2010,1,5,13.337,0,2010-01-05
2010,1,6,13.458,0,2010-01-06
2010,1,7,13.499,0,2010-01-07
2010,1,8,13.536,0,2010-01-08
2010,1,9,13.584,0,2010-01-09
2010,1,10,13.603,0,2010-01-10
2010,1,11,13.695,0,2010-01-11
2010,1,12,13.672,0,2010-01-12
2010,1,13,13.728,0,2010-01-13
2010,1,14,13.76,0,2010-01-14
2010,1,15,13.846,0,2010-01-15
2010,1,16,13.82,0,2010-01-16
2010,1,17,13.812,0,2010-01-17
2010,1,18,13.826,0,2010-01-18
2010,1,19,13.881,0,2010-01-19
2010,1,20,13.96,0,2010-01-20
2010,1,21,13.94,0,2010-01-21
2010,1,22,13.889,0,2010-01-22
2010,1,23,13.866,0,2010-01-23
2010,1,24,13.904,0,2010-01-24
2010,1,25,13.991,0,2010-01-25
2010,1,26,14.089,0,2010-01-26
2010,1,27,14.045,0,2010-01-27
2010,1,28,13.949,0,2010-01-28
2010,1,29,14.041,0,2010-01-29
2010,1,30,14.111,0,2010-01-30
2010,1,31,14.142,0,2010-01-31
2010,2,1,14.209,0,2010-02-01
2010,2,2,14.266,0,2010-02-02
2010,2,3,14.255,0,2010-02-03
2010,2,4,14.309,0,2010-02-04
2010,2,5,14.317,0,2010-02-05
2010,2,6,14.319,0,2010-02-06
2010,2,7,14.24,0,2010-02-07
2010,2,8,14.322,0,2010-02-08
2010,2,9,14.441,0,2010-02-09
2010,2,10,14.365,0,2010-02-10
2010,2,11,14.394,0,2010-02-11
2010,2,12,14.515,0,2010-02-12
2010,2,13,14.556,0,2010-02-13
2010,2,14,14.652,0,2010-02-14
2010,2,15,14.685,0,2010-02-15
2010,2,16,14.715,0,2010-02-16
2010,2,17,14.823,0,2010-02-17
2010,2,18,14.853,0,2010-02-18
2010,2,19,14.775,0,2010-02-19
2010,2,20,14.729,0,2010-02-20
2010,2,21,14.733,0,2010-02-21
2010,2,22,14.84,0,2010-02-22
2010,2,23,14.875,0,2010-02-23
2010,2,24,14.812,0,2010-02-24
2010,2,25,14.803,0,2010-02-25
2010,2,26,14.767,0,2010-02-26
2010,2,27,14.789,0,2010-02-27
2010,2,28,14.921,0,2010-02-28
2010,3,1,14.914,0,2010-03-01
2010,3,2,15.019,0,2010-03-02
2010,3,3,15.037,0,2010-03-03
2010,3,4,15.14,0,2010-03-04
2010,3,5,15.233,0,2010-03-05
2010,3,6,15.216,0,2010-03-06
2010,3,7,15.165,0,2010-03-07
2010,3,8,15.148,0,2010-03-08
2010,3,9,15.1,0,2010-03-09
2010,3,10,15.113,0,2010-03-10
2010,3,11,15.072,0,2010-03-11
2010,3,12,15.098,0,2010-03-12
2010,3,13,15.122,0,2010-03-13
2010,3,14,15.104,0,2010-03-14
2010,3,15,15.1,0,2010-03-15
2010,3,16,15.142,0,2010-03-16
2010,3,17,15.173,0,2010-03-17
2010,3,18,15.171,0,2010-03-18
2010,3,19,15.134,0,2010-03-19
2010,3,20,15.122,0,2010-03-20
2010,3,21,15.129,0,2010-03-21
2010,3,22,15.058,0,2010-03-22
2010,3,23,15.052,0,2010-03-23
2010,3,24,15.179,0,2010-03-24
2010,3,25,15.118,0,2010-03-25
2010,3,26,15.174,0,2010-03-26
2010,3,27,15.149,0,2010-03-27
2010,3,28,15.147,0,2010-03-28
2010,3,29,15.248,0,2010-03-29
2010,3,30,15.31,0,2010-03-30
2010,3,31,15.351,0,2010-03-31
2010,4,1,15.279,0,2010-04-01
2010,4,2,15.229,0,2010-04-02
2010,4,3,15.149,0,2010-04-03
2010,4,4,15.122,0,2010-04-04
2010,4,5,15.053,0,2010-04-05
2010,4,6,15.054,0,2010-04-06
2010,4,7,14.995,0,2010-04-07
2010,4,8,14.978,0,2010-04-08
2010,4,9,14.967,0,2010-04-09
2010,4,10,14.882,0,2010-04-10
2010,4,11,14.805,0,2010-04-11
2010,4,12,14.751,0,2010-04-12
2010,4,13,14.704,0,2010-04-13
2010,4,14,14.694,0,2010-04-14
2010,4,15,14.621,0,2010-04-15
2010,4,16,14.589,0,2010-04-16
2010,4,17,14.581,0,2010-04-17
2010,4,18,14.527,0,2010-04-18
2010,4,19,14.499,0,2010-04-19
2010,4,20,14.492,0,2010-04-20
2010,4,21,14.451,0,2010-04-21
2010,4,22,14.443,0,2010-04-22
2010,4,23,14.42,0,2010-04-23
2010,4,24,14.343,0,2010-04-24
2010,4,25,14.261,0,2010-04-25
2010,4,26,14.223,0,2010-04-26
2010,4,27,14.292,0,2010-04-27
2010,4,28,14.177,0,2010-04-28
2010,4,29,14.147,0,2010-04-29
2010,4,30,14.034,0,2010-04-30
2010,5,1,13.88,0,2010-05-01
2010,5,2,13.821,0,2010-05-02
2010,5,3,13.7,0,2010-05-03
2010,5,4,13.641,0,2010-05-04
2010,5,5,13.549,0,2010-05-05
2010,5,6,13.54,0,2010-05-06
2010,5,7,13.47,0,2010-05-07
2010,5,8,13.415,0,2010-05-08
2010,5,9,13.341,0,2010-05-09
2010,5,10,13.224,0,2010-05-10
2010,5,11,13.137,0,2010-05-11
2010,5,12,13.159,0,2010-05-12
2010,5,13,13.099,0,2010-05-13
2010,5,14,13.005,0,2010-05-14
2010,5,15,12.955,0,2010-05-15
2010,5,16,12.864,0,2010-05-16
2010,5,17,12.782,0,2010-05-17
2010,5,18,12.685,0,2010-05-18
2010,5,19,12.64,0,2010-05-19
2010,5,20,12.573,0,2010-05-20
2010,5,21,12.508,0,2010-05-21
2010,5,22,12.455,0,2010-05-22
2010,5,23,12.375,0,2010-05-23
2010,5,24,12.328,0,2010-05-24
2010,5,25,12.294,0,2010-05-25
2010,5,26,12.204,0,2010-05-26
2010,5,27,12.105,0,2010-05-27
2010,5,28,12.115,0,2010-05-28
2010,5,29,12.052,0,2010-05-29
2010,5,30,12.003,0,2010-05-30
2010,5,31,11.93,0,2010-05-31
2010,6,1,11.795,0,2010-06-01
2010,6,2,11.691,0,2010-06-02
2010,6,3,11.634,0,2010-06-03
2010,6,4,11.57,0,2010-06-04
2010,6,5,11.495,0,2010-06-05
2010,6,6,11.407,0,2010-06-06
2010,6,7,11.369,0,2010-06-07
2010,6,8,11.254,0,2010-06-08
2010,6,9,11.162,0,2010-06-09
2010,6,10,11.076,0,2010-06-10
2010,6,11,10.996,0,2010-06-11
2010,6,12,10.906,0,2010-06-12
2010,6,13,10.89,0,2010-06-13
2010,6,14,10.811,0,2010-06-14
2010,6,15,10.748,0,2010-06-15
2010,6,16,10.693,0,2010-06-16
2010,6,17,10.642,0,2010-06-17
2010,6,18,10.399,0,2010-06-18
2010,6,19,10.315,0,2010-06-19
2010,6,20,10.131,0,2010-06-20
2010,6,21,10.104,0,2010-06-21
2010,6,22,10.014,0,2010-06-22
2010,6,23,9.981,0,2010-06-23
2010,6,24,9.814,0,2010-06-24
2010,6,25,9.694,0,2010-06-25
2010,6,26,9.645,0,2010-06-26
2010,6,27,9.501,0,2010-06-27
2010,6,28,9.328,0,2010-06-28
2010,6,29,9.231,0,2010-06-29
2010,6,30,9.257,0,2010-06-30
2010,7,1,9.022,0,2010-07-01
2010,7,2,8.943,0,2010-07-02
2010,7,3,8.987,0,2010-07-03
2010,7,4,8.938,0,2010-07-04
2010,7,5,8.89,0,2010-07-05
2010,7,6,8.774,0,2010-07-06
2010,7,7,8.721,0,2010-07-07
2010,7,8,8.746,0,2010-07-08
2010,7,9,8.669,0,2010-07-09
2010,7,10,8.611,0,2010-07-10
2010,7,11,8.58,0,2010-07-11
2010,7,12,8.509,0,2010-07-12
2010,7,13,8.369,0,2010-07-13
2010,7,14,8.311,0,2010-07-14
2010,7,15,8.253,0,2010-07-15
2010,7,16,8.189,0,2010-07-16
2010,7,17,8.117,0,2010-07-17
2010,7,18,7.959,0,2010-07-18
2010,7,19,7.799,0,2010-07-19
2010,7,20,7.805,0,2010-07-20
2010,7,21,7.749,0,2010-07-21
2010,7,22,7.658,0,2010-07-22
2010,7,23,7.461,0,2010-07-23
2010,7,24,7.458,0,2010-07-24
2010,7,25,7.378,0,2010-07-25
2010,7,26,7.32,0,2010-07-26
2010,7,27,7.202,0,2010-07-27
2010,7,28,7.193,0,2010-07-28
2010,7,29,7.034,0,2010-07-29
2010,7,30,6.9,0,2010-07-30
2010,7,31,6.77,0,2010-07-31
2010,8,1,6.623,0,2010-08-01
2010,8,2,6.565,0,2010-08-02
2010,8,3,6.574,0,2010-08-03
2010,8,4,6.558,0,2010-08-04
2010,8,5,6.449,0,2010-08-05
2010,8,6,6.365,0,2010-08-06
2010,8,7,6.303,0,2010-08-07
2010,8,8,6.263,0,2010-08-08
2010,8,9,6.217,0,2010-08-09
2010,8,10,6.209,0,2010-08-10
2010,8,11,6.086,0,2010-08-11
2010,8,12,6.055,0,2010-08-12
2010,8,13,6.013,0,2010-08-13
2010,8,14,5.949,0,2010-08-14
2010,8,15,5.947,0,2010-08-15
2010,8,16,5.928,0,2010-08-16
2010,8,17,5.855,0,2010-08-17
2010,8,18,5.789,0,2010-08-18
2010,8,19,5.742,0,2010-08-19
2010,8,20,5.679,0,2010-08-20
2010,8,21,5.596,0,2010-08-21
2010,8,22,5.54,0,2010-08-22
2010,8,23,5.508,0,2010-08-23
2010,8,24,5.479,0,2010-08-24
2010,8,25,5.396,0,2010-08-25
2010,8,26,5.337,0,2010-08-26
2010,8,27,5.278,0,2010-08-27
2010,8,28,5.272,0,2010-08-28
2010,8,29,5.216,0,2010-08-29
2010,8,30,5.184,0,2010-08-30
2010,8,31,5.147,0,2010-08-31
2010,9,1,5.129,0,2010-09-01
2010,9,2,5.074,0,2010-09-02
2010,9,3,5.023,0,2010-09-03
2010,9,4,4.95,0,2010-09-04
2010,9,5,4.925,0,2010-09-05
2010,9,6,4.913,0,2010-09-06
2010,9,7,4.813,0,2010-09-07
2010,9,8,4.753,0,2010-09-08
2010,9,9,4.75,0,2010-09-09
2010,9,10,4.758,0,2010-09-10
2010,9,11,4.821,0,2010-09-11
2010,9,12,4.777,0,2010-09-12
2010,9,13,4.812,0,2010-09-13
2010,9,14,4.808,0,2010-09-14
2010,9,15,4.73,0,2010-09-15
2010,9,16,4.709,0,2010-09-16
2010,9,17,4.618,0,2010-09-17
2010,9,18,4.628,0,2010-09-18
2010,9,19,4.59,0,2010-09-19
2010,9,20,4.602,0,2010-09-20
2010,9,21,4.637,0,2010-09-21
2010,9,22,4.662,0,2010-09-22
2010,9,23,4.718,0,2010-09-23
2010,9,24,4.805,0,2010-09-24
2010,9,25,4.898,0,2010-09-25
2010,9,26,5.003,0,2010-09-26
2010,9,27,5.178,0,2010-09-27
2010,9,28,5.249,0,2010-09-28
2010,9,29,5.285,0,2010-09-29
2010,9,30,5.334,0,2010-09-30
2010,10,1,5.451,0,2010-10-01
2010,10,2,5.569,0,2010-10-02
2010,10,3,5.674,0,2010-10-03
2010,10,4,5.845,0,2010-10-04
2010,10,5,5.898,0,2010-10-05
2010,10,6,5.944,0,2010-10-06
2010,10,7,5.939,0,2010-10-07
2010,10,8,6.063,0,2010-10-08
2010,10,9,6.222,0,2010-10-09
2010,10,10,6.458,0,2010-10-10
2010,10,11,6.649,0,2010-10-11
2010,10,12,6.679,0,2010-10-12
2010,10,13,6.741,0,2010-10-13
2010,10,14,6.85,0,2010-10-14
2010,10,15,6.913,0,2010-10-15
2010,10,16,7.018,0,2010-10-16
2010,10,17,7.109,0,2010-10-17
2010,10,18,7.322,0,2010-10-18
2010,10,19,7.451,0,2010-10-19
2010,10,20,7.508,0,2010-10-20
2010,10,21,7.628,0,2010-10-21
2010,10,22,7.711,0,2010-10-22
2010,10,23,7.738,0,2010-10-23
2010,10,24,7.772,0,2010-10-24
2010,10,25,7.799,0,2010-10-25
2010,10,26,7.872,0,2010-10-26
2010,10,27,7.995,0,2010-10-27
2010,10,28,8.022,0,2010-10-28
2010,10,29,8.076,0,2010-10-29
2010,10,30,8.202,0,2010-10-30
2010,10,31,8.383,0,2010-10-31
2010,11,1,8.533,0,2010-11-01
2010,11,2,8.734,0,2010-11-02
2010,11,3,8.891,0,2010-11-03
2010,11,4,8.968,0,2010-11-04
2010,11,5,8.972,0,2010-11-05
2010,11,6,9.016,0,2010-11-06
2010,11,7,9.106,0,2010-11-07
2010,11,8,9.169,0,2010-11-08
2010,11,9,9.3,0,2010-11-09
2010,11,10,9.373,0,2010-11-10
2010,11,11,9.456,0,2010-11-11
2010,11,12,9.521,0,2010-11-12
2010,11,13,9.522,0,2010-11-13
2010,11,14,9.593,0,2010-11-14
2010,11,15,9.647,0,2010-11-15
2010,11,16,9.686,0,2010-11-16
2010,11,17,9.717,0,2010-11-17
2010,11,18,9.745,0,2010-11-18
2010,11,19,9.827,0,2010-11-19
2010,11,20,9.888,0,2010-11-20
2010,11,21,9.939,0,2010-11-21
2010,11,22,9.958,0,2010-11-22
2010,11,23,10.005,0,2010-11-23
2010,11,24,10.002,0,2010-11-24
2010,11,25,10.078,0,2010-11-25
2010,11,26,10.155,0,2010-11-26
2010,11,27,10.274,0,2010-11-27
2010,11,28,10.347,0,2010-11-28
2010,11,29,10.48,0,2010-11-29
2010,11,30,10.517,0,2010-11-30
2010,12,1,10.673,0,2010-12-01
2010,12,2,10.797,0,2010-12-02
2010,12,3,10.913,0,2010-12-03
2010,12,4,10.995,0,2010-12-04
2010,12,5,11.164,0,2010-12-05
2010,12,6,11.24,0,2010-12-06
2010,12,7,11.247,0,2010-12-07
2010,12,8,11.354,0,2010-12-08
2010,12,9,11.524,0,2010-12-09
2010,12,10,11.539,0,2010-12-10
2010,12,11,11.74,0,2010-12-11
2010,12,12,11.78,0,2010-12-12
2010,12,13,11.854,0,2010-12-13
2010,12,14,12.051,0,2010-12-14
2010,12,15,12.05,0,2010-12-15
2010,12,16,12.013,0,2010-12-16
2010,12,17,11.943,0,2010-12-17
2010,12,18,11.928,0,2010-12-18
2010,12,19,11.974,0,2010-12-19
2010,12,20,11.976,0,2010-12-20
2010,12,21,12.104,0,2010-12-21
2010,12,22,12.205,0,2010-12-22
2010,12,23,12.279,0,2010-12-23
2010,12,24,12.351,0,2010-12-24
2010,12,25,12.311,0,2010-12-25
2010,12,26,12.31,0,2010-12-26
2010,12,27,12.358,0,2010-12-27
2010,12,28,12.398,0,2010-12-28
2010,12,29,12.457,0,2010-12-29
2010,12,30,12.558,0,2010-12-30
2010,12,31,12.67,0,2010-12-31
2011,1,1,12.896,0,2011-01-01
2011,1,2,12.915,0,2011-01-02
2011,1,3,12.926,0,2011-01-03
2011,1,4,13.051,0,2011-01-04
2011,1,5,13.176,0,2011-01-05
2011,1,6,13.169,0,2011-01-06
2011,1,7,13.173,0,2011-01-07
2011,1,8,13.184,0,2011-01-08
2011,1,9,13.153,0,2011-01-09
2011,1,10,13.177,0,2011-01-10
2011,1,11,13.212,0,2011-01-11
2011,1,12,13.221,0,2011-01-12
2011,1,13,13.331,0,2011-01-13
2011,1,14,13.403,0,2011-01-14
2011,1,15,13.489,0,2011-01-15
2011,1,16,13.509,0,2011-01-16
2011,1,17,13.482,0,2011-01-17
2011,1,18,13.506,0,2011-01-18
2011,1,19,13.637,0,2011-01-19
2011,1,20,13.609,0,2011-01-20
2011,1,21,13.59,0,2011-01-21
2011,1,22,13.669,0,2011-01-22
2011,1,23,13.66,0,2011-01-23
2011,1,24,13.769,0,2011-01-24
2011,1,25,13.745,0,2011-01-25
2011,1,26,13.767,0,2011-01-26
2011,1,27,13.932,0,2011-01-27
2011,1,28,13.998,0,2011-01-28
2011,1,29,13.968,0,2011-01-29
2011,1,30,13.999,0,2011-01-30
2011,1,31,14.067,0,2011-01-31
2011,2,1,14.117,0,2011-02-01
2011,2,2,14.155,0,2011-02-02
2011,2,3,14.16,0,2011-02-03
2011,2,4,14.158,0,2011-02-04
2011,2,5,14.157,0,2011-02-05
2011,2,6,14.217,0,2011-02-06
2011,2,7,14.198,0,2011-02-07
2011,2,8,14.319,0,2011-02-08
2011,2,9,14.221,0,2011-02-09
2011,2,10,14.265,0,2011-02-10
2011,2,11,14.284,0,2011-02-11
2011,2,12,14.302,0,2011-02-12
2011,2,13,14.404,0,2011-02-13
2011,2,14,14.379,0,2011-02-14
2011,2,15,14.493,0,2011-02-15
2011,2,16,14.493,0,2011-02-16
2011,2,17,14.476,0,2011-02-17
2011,2,18,14.49,0,2011-02-18
2011,2,19,14.489,0,2011-02-19
2011,2,20,14.467,0,2011-02-20
2011,2,21,14.477,0,2011-02-21
2011,2,22,14.47,0,2011-02-22
2011,2,23,14.571,0,2011-02-23
2011,2,24,14.49,0,2011-02-24
2011,2,25,14.466,0,2011-02-25
2011,2,26,14.517,0,2011-02-26
2011,2,27,14.47,0,2011-02-27
2011,2,28,14.46,0,2011-02-28
2011,3,1,14.472,0,2011-03-01
2011,3,2,14.44,0,2011-03-02
2011,3,3,14.545,0,2011-03-03
2011,3,4,14.554,0,2011-03-04
2011,3,5,14.646,0,2011-03-05
2011,3,6,14.673,0,2011-03-06
2011,3,7,14.704,0,2011-03-07
2011,3,8,14.654,0,2011-03-08
2011,3,9,14.656,0,2011-03-09
2011,3,10,14.578,0,2011-03-10
2011,3,11,14.553,0,2011-03-11
2011,3,12,14.542,0,2011-03-12
2011,3,13,14.592,0,2011-03-13
2011,3,14,14.619,0,2011-03-14
2011,3,15,14.602,0,2011-03-15
2011,3,16,14.676,0,2011-03-16
2011,3,17,14.673,0,2011-03-17
2011,3,18,14.606,0,2011-03-18
2011,3,19,14.504,0,2011-03-19
2011,3,20,14.458,0,2011-03-20
2011,3,21,14.438,0,2011-03-21
2011,3,22,14.423,0,2011-03-22
2011,3,23,14.501,0,2011-03-23
2011,3,24,14.483,0,2011-03-24
2011,3,25,14.449,0,2011-03-25
2011,3,26,14.475,0,2011-03-26
2011,3,27,14.475,0,2011-03-27
2011,3,28,14.431,0,2011-03-28
2011,3,29,14.451,0,2011-03-29
2011,3,30,14.521,0,2011-03-30
2011,3,31,14.548,0,2011-03-31
2011,4,1,14.529,0,2011-04-01
2011,4,2,14.557,0,2011-04-02
2011,4,3,14.423,0,2011-04-03
2011,4,4,14.33,0,2011-04-04
2011,4,5,14.4,0,2011-04-05
2011,4,6,14.35,0,2011-04-06
2011,4,7,14.397,0,2011-04-07
2011,4,8,14.254,0,2011-04-08
2011,4,9,14.22,0,2011-04-09
2011,4,10,14.241,0,2011-04-10
2011,4,11,14.26,0,2011-04-11
2011,4,12,14.261,0,2011-04-12
2011,4,13,14.232,0,2011-04-13
2011,4,14,14.264,0,2011-04-14
2011,4,15,14.232,0,2011-04-15
2011,4,16,14.157,0,2011-04-16
2011,4,17,14.138,0,2011-04-17
2011,4,18,14.077,0,2011-04-18
2011,4,19,14.035,0,2011-04-19
2011,4,20,13.953,0,2011-04-20
2011,4,21,13.959,0,2011-04-21
2011,4,22,13.929,0,2011-04-22
2011,4,23,13.926,0,2011-04-23
2011,4,24,13.896,0,2011-04-24
2011,4,25,13.765,0,2011-04-25
2011,4,26,13.78,0,2011-04-26
2011,4,27,13.727,0,2011-04-27
2011,4,28,13.709,0,2011-04-28
2011,4,29,13.636,0,2011-04-29
2011,4,30,13.597,0,2011-04-30
2011,5,1,13.414,0,2011-05-01
2011,5,2,13.388,0,2011-05-02
2011,5,3,13.269,0,2011-05-03
2011,5,4,13.21,0,2011-05-04
2011,5,5,13.218,0,2011-05-05
2011,5,6,13.213,0,2011-05-06
2011,5,7,13.179,0,2011-05-07
2011,5,8,13.101,0,2011-05-08
2011,5,9,13.085,0,2011-05-09
2011,5,10,13.038,0,2011-05-10
2011,5,11,12.969,0,2011-05-11
2011,5,12,12.872,0,2011-05-12
2011,5,13,12.781,0,2011-05-13
2011,5,14,12.726,0,2011-05-14
2011,5,15,12.695,0,2011-05-15
2011,5,16,12.658,0,2011-05-16
2011,5,17,12.636,0,2011-05-17
2011,5,18,12.575,0,2011-05-18
2011,5,19,12.538,0,2011-05-19
2011,5,20,12.425,0,2011-05-20
2011,5,21,12.415,0,2011-05-21
2011,5,22,12.391,0,2011-05-22
2011,5,23,12.427,0,2011-05-23
2011,5,24,12.283,0,2011-05-24
2011,5,25,12.223,0,2011-05-25
2011,5,26,12.106,0,2011-05-26
2011,5,27,12.098,0,2011-05-27
2011,5,28,12.105,0,2011-05-28
2011,5,29,12.044,0,2011-05-29
2011,5,30,12.04,0,2011-05-30
2011,5,31,11.982,0,2011-05-31
2011,6,1,11.829,0,2011-06-01
2011,6,2,11.763,0,2011-06-02
2011,6,3,11.762,0,2011-06-03
2011,6,4,11.748,0,2011-06-04
2011,6,5,11.624,0,2011-06-05
2011,6,6,11.528,0,2011-06-06
2011,6,7,11.458,0,2011-06-07
2011,6,8,11.333,0,2011-06-08
2011,6,9,11.326,0,2011-06-09
2011,6,10,11.259,0,2011-06-10
2011,6,11,11.161,0,2011-06-11
2011,6,12,11.011,0,2011-06-12
2011,6,13,10.956,0,2011-06-13
2011,6,14,10.921,0,2011-06-14
2011,6,15,10.811,0,2011-06-15
2011,6,16,10.726,0,2011-06-16
2011,6,17,10.595,0,2011-06-17
2011,6,18,10.557,0,2011-06-18
2011,6,19,10.436,0,2011-06-19
2011,6,20,10.377,0,2011-06-20
2011,6,21,10.3,0,2011-06-21
2011,6,22,10.231,0,2011-06-22
2011,6,23,10.131,0,2011-06-23
2011,6,24,10.087,0,2011-06-24
2011,6,25,10.029,0,2011-06-25
2011,6,26,9.897,0,2011-06-26
2011,6,27,9.732,0,2011-06-27
2011,6,28,9.697,0,2011-06-28
2011,6,29,9.643,0,2011-06-29
2011,6,30,9.532,0,2011-06-30
2011,7,1,9.27,0,2011-07-01
2011,7,2,9.206,0,2011-07-02
2011,7,3,9.144,0,2011-07-03
2011,7,4,8.962,0,2011-07-04
2011,7,5,8.916,0,2011-07-05
2011,7,6,8.801,0,2011-07-06
2011,7,7,8.688,0,2011-07-07
2011,7,8,8.537,0,2011-07-08
2011,7,9,8.37,0,2011-07-09
2011,7,10,8.253,0,2011-07-10
2011,7,11,8.144,0,2011-07-11
2011,7,12,7.955,0,2011-07-12
2011,7,13,7.765,0,2011-07-13
2011,7,14,7.704,0,2011-07-14
2011,7,15,7.609,0,2011-07-15
2011,7,16,7.549,0,2011-07-16
2011,7,17,7.444,0,2011-07-17
2011,7,18,7.299,0,2011-07-18
2011,7,19,7.259,0,2011-07-19
2011,7,20,7.198,0,2011-07-20
2011,7,21,7.067,0,2011-07-21
2011,7,22,7.048,0,2011-07-22
2011,7,23,6.999,0,2011-07-23
2011,7,24,6.925,0,2011-07-24
2011,7,25,6.909,0,2011-07-25
2011,7,26,6.808,0,2011-07-26
2011,7,27,6.805,0,2011-07-27
2011,7,28,6.75,0,2011-07-28
2011,7,29,6.718,0,2011-07-29
2011,7,30,6.693,0,2011-07-30
2011,7,31,6.661,0,2011-07-31
2011,8,1,6.572,0,2011-08-01
2011,8,2,6.61,0,2011-08-02
2011,8,3,6.52,0,2011-08-03
2011,8,4,6.462,0,2011-08-04
2011,8,5,6.298,0,2011-08-05
2011,8,6,6.17,0,2011-08-06
2011,8,7,6.071,0,2011-08-07
2011,8,8,5.945,0,2011-08-08
2011,8,9,5.873,0,2011-08-09
2011,8,10,5.857,0,2011-08-10
2011,8,11,5.843,0,2011-08-11
2011,8,12,5.779,0,2011-08-12
2011,8,13,5.649,0,2011-08-13
2011,8,14,5.52,0,2011-08-14
2011,8,15,5.418,0,2011-08-15
2011,8,16,5.451,0,2011-08-16
2011,8,17,5.438,0,2011-08-17
2011,8,18,5.331,0,2011-08-18
2011,8,19,5.255,0,2011-08-19
2011,8,20,5.18,0,2011-08-20
2011,8,21,5.12,0,2011-08-21
2011,8,22,5.015,0,2011-08-22
2011,8,23,4.98,0,2011-08-23
2011,8,24,4.952,0,2011-08-24
2011,8,25,4.84,0,2011-08-25
2011,8,26,4.843,0,2011-08-26
2011,8,27,4.838,0,2011-08-27
2011,8,28,4.799,0,2011-08-28
2011,8,29,4.716,0,2011-08-29
2011,8,30,4.649,0,2011-08-30
2011,8,31,4.582,0,2011-08-31
2011,9,1,4.592,0,2011-09-01
2011,9,2,4.597,0,2011-09-02
2011,9,3,4.527,0,2011-09-03
2011,9,4,4.425,0,2011-09-04
2011,9,5,4.382,0,2011-09-05
2011,9,6,4.367,0,2011-09-06
2011,9,7,4.351,0,2011-09-07
2011,9,8,4.333,0,2011-09-08
2011,9,9,4.353,0,2011-09-09
2011,9,10,4.338,0,2011-09-10
2011,9,11,4.346,0,2011-09-11
2011,9,12,4.369,0,2011-09-12
2011,9,13,4.445,0,2011-09-13
2011,9,14,4.514,0,2011-09-14
2011,9,15,4.555,0,2011-09-15
2011,9,16,4.525,0,2011-09-16
2011,9,17,4.523,0,2011-09-17
2011,9,18,4.576,0,2011-09-18
2011,9,19,4.516,0,2011-09-19
2011,9,20,4.595,0,2011-09-20
2011,9,21,4.58,0,2011-09-21
2011,9,22,4.642,0,2011-09-22
2011,9,23,4.705,0,2011-09-23
2011,9,24,4.68,0,2011-09-24
2011,9,25,4.748,0,2011-09-25
2011,9,26,4.777,0,2011-09-26
2011,9,27,4.826,0,2011-09-27
2011,9,28,4.835,0,2011-09-28
2011,9,29,4.873,0,2011-09-29
2011,9,30,4.945,0,2011-09-30
2011,10,1,5.162,0,2011-10-01
2011,10,2,5.18,0,2011-10-02
2011,10,3,5.245,0,2011-10-03
2011,10,4,5.27,0,2011-10-04
2011,10,5,5.298,0,2011-10-05
2011,10,6,5.341,0,2011-10-06
2011,10,7,5.47,0,2011-10-07
2011,10,8,5.601,0,2011-10-08
2011,10,9,5.711,0,2011-10-09
